File,Line_number,SRC
wicket-request/src/main/java/org/apache/wicket/request/mapper/CompoundRequestMapper.java,46,private static class MapperWithScore implements Comparable<MapperWithScore>
wicket-request/src/main/java/org/apache/wicket/request/mapper/CompoundRequestMapper.java,59,return o.compatibilityScore - compatibilityScore;
wicket-core/src/main/java/org/apache/wicket/validation/validator/UrlValidator.java,419,if (topLevel.length() < 2 || topLevel.length() > 4)
wicket-core/src/test/java/org/apache/wicket/validation/validator/UrlValidatorTest.java,303,"new ResultPair("".aaa"", false), new ResultPair(""aaa"", true)"
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/ModalWindow.java,1051,"pageUrl = RequestCycle.get().urlFor(page.getClass(), page.getPageParameters());"
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/ModalWindow.java,1056,pageUrl = RequestCycle.get().urlFor(handler);
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/ModalWindow.java,1057,String ie8_pageUrl = RequestCycle.get().mapUrlFor(handler).toString();
wicket-util/src/main/java/org/apache/wicket/util/crypt/AbstractCrypt.java,70,"log.error(""Error decoding text: "" + text, ex);"
wicket-core/src/main/java/org/apache/wicket/util/tester/WicketTester.java,19,import static junit.framework.Assert.*;
wicket-core/src/main/java/org/apache/wicket/util/tester/WicketTester.java,359,"public void assertFeedback(String path, String[] messages)"
wicket-core/src/main/java/org/apache/wicket/util/tester/WicketTester.java,376,final String actual = renderedMessages.get(i).getMessage().toString();
wicket-core/src/main/java/org/apache/wicket/util/tester/WicketTester.java,377,"assertResult(isEqual(expected, actual));"
wicket-core/src/main/java/org/apache/wicket/request/mapper/AbstractBookmarkableMapper.java,351,if (!pageMustHaveBeenCreatedBookmarkable() || page.wasCreatedBookmarkable())
wicket-core/src/main/java/org/apache/wicket/request/mapper/MountedMapper.java,371,Class<? extends IRequestablePage> pageClass = page.getClass();
wicket-core/src/main/java/org/apache/wicket/request/mapper/MountedMapper.java,372,if (checkPageClass(pageClass))
wicket-core/src/main/java/org/apache/wicket/request/mapper/MountedMapper.java,389,handler.getPageParameters());
wicket-core/src/main/java/org/apache/wicket/request/mapper/MountedMapper.java,367,if (url == null && requestHandler instanceof ListenerInterfaceRequestHandler)
wicket-core/src/main/java/org/apache/wicket/resource/aggregation/AbstractResourceAggregatingHeaderResponse.java,326,"topLevelReferences.add(new ResourceReferenceAndStringData(null, null, url, null,"
wicket-core/src/main/java/org/apache/wicket/resource/aggregation/AbstractResourceAggregatingHeaderResponse.java,361,"topLevelReferences.add(new ResourceReferenceAndStringData(reference, null, null, media,"
wicket-core/src/main/java/org/apache/wicket/resource/aggregation/AbstractResourceAggregatingHeaderResponse.java,362,"ResourceType.CSS, false, null, condition));"
wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tree/table/MiddleColumnsView.java,166,nf.setMaximumIntegerDigits(2);
wicket-core/src/main/java/org/apache/wicket/serialize/java/JavaSerializer.java,240,super(out);
wicket-core/src/main/java/org/apache/wicket/serialize/java/JavaSerializer.java,244,protected final void writeObjectOverride(final Object obj) throws IOException
wicket-core/src/main/java/org/apache/wicket/serialize/java/JavaSerializer.java,248,super.writeObject(obj);
wicket-core/src/main/java/org/apache/wicket/serialize/java/JavaSerializer.java,273,super.flush();
wicket-core/src/main/java/org/apache/wicket/serialize/java/JavaSerializer.java,279,super.close();
testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/apps/app1/ResourceTestPage.java,34,import com.sun.image.codec.jpeg.JPEGCodec;
testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/apps/app1/ResourceTestPage.java,35,import com.sun.image.codec.jpeg.JPEGImageEncoder;
testing/wicket-threadtest/src/main/java/org/apache/wicket/threadtest/apps/app1/ResourceTestPage.java,76,encoder.encode(image);
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,389,initLabelAndEditor(getDelegatingParentModel());
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,403,initLabelAndEditor(getDelegatingParentModel());
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,418,initLabelAndEditor(getDelegatingParentModel());
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,513,private IModel<T> getDelegatingParentModel()
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,515,return new IModel<T>()
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,517,private static final long serialVersionUID = 1L;
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,519,public T getObject()
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,521,return getParentModel().getObject();
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,524,public void setObject(final T object)
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,526,getParentModel().setObject(object);
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,529,public void detach()
wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java,531,getParentModel().detach();
wicket-core/src/main/java/org/apache/wicket/protocol/http/mock/MockHttpServletResponse.java,104,cookies.remove(cookie);
wicket-core/src/main/java/org/apache/wicket/util/resource/UrlResourceStream.java,154,return getData(true).connection.getInputStream();
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,64,final AtomicInteger counter = new AtomicInteger(0);
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,65,"URL url = new URL(null, ""test://anything"", new CountingURLStreamHandler(realURL, counter));"
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,69,"assertEquals(0, counter.get());"
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,70,countingStream.length();
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,72,"assertEquals(1, counter.get());"
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,76,"assertEquals(1, counter.get());"
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,78,"assertEquals(1, counter.get());"
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,80,"assertEquals(1, counter.get());"
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,86,"assertEquals(2, counter.get());"
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,93,private static final class CountingURLStreamHandler extends URLStreamHandler
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,95,private final AtomicInteger counter;
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,99,"public CountingURLStreamHandler(URL realURL, AtomicInteger counter)"
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,101,this.counter = counter;
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,106,protected URLConnection openConnection(URL u) throws IOException
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,108,counter.getAndIncrement();
wicket-core/src/test/java/org/apache/wicket/util/resource/UrlResourceStreamTest.java,109,return realURL.openConnection();
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,122,"throw new WicketRuntimeException(""ByteArrayResource's data cannot be 'null'."");"
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,124,response.setContentLength(data.length);
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,126,if (response.dataNeedsToBeWritten(attributes))
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,128,if (filename != null)
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,130,response.setFileName(filename);
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,131,response.setContentDisposition(ContentDisposition.ATTACHMENT);
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,133,else
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,135,response.setContentDisposition(ContentDisposition.INLINE);
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,138,response.setWriteCallback(new WriteCallback()
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,140,@Override
wicket-core/src/main/java/org/apache/wicket/request/resource/ByteArrayResource.java,141,public void writeData(final Attributes attributes)
