File,Line_number,SRC
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,156,try {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,157,asyncWriteTask.wakeup();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,158,} catch (InterruptedException e) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,159,throw new InterruptedIOException();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java,236,if (data == null) {
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,504,System.getProperties().remove(getPropertyKey());
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,88,"this(new File(IOHelper.toFileSystemSafeName(name)), mode, new AtomicLong());"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,96,"this(new File(IOHelper.toFileSystemSafeName(name)), mode, storeSize);"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,193,"return doesMapContainerExist(id, DEFAULT_CONTAINER_NAME);"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,205,"return getMapContainer(id, DEFAULT_CONTAINER_NAME);"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,234,"deleteMapContainer(id, DEFAULT_CONTAINER_NAME);"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,263,"return doesListContainerExist(id, DEFAULT_CONTAINER_NAME);"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,275,"return getListContainer(id, DEFAULT_CONTAINER_NAME);"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,305,"deleteListContainer(id, DEFAULT_CONTAINER_NAME);"
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,452,DataManager defaultDM = getDataManager(DEFAULT_CONTAINER_NAME);
activemq-core/src/main/java/org/apache/activemq/kaha/impl/KahaStore.java,453,"rootIndexManager = getIndexManager(defaultDM, DEFAULT_CONTAINER_NAME);"
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java,56,private static final Log LOG = LogFactory.getLog(KahaPersistenceAdapter.class);
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java,59,private static final Integer INDEX_VERSION = new Integer(3);
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java,165,"MapContainer messageContainer = getMapReferenceContainer(destination, ""topic-data"");"
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java,166,"MapContainer subsContainer = getSubsMapContainer(destination.toString() + ""-Subscriptions"", ""blob"");"
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java,167,"ListContainer<TopicSubAck> ackContainer = store.getListContainer(destination.toString(), ""topic-acks"");"
activemq-core/src/main/java/org/apache/activemq/util/BitArrayBin.java,46,list.add(new BitArray());
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,47,BrokerFactoryBean brokerFactory = new BrokerFactoryBean(new ClassPathResource(getMasterXml()));
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,48,brokerFactory.afterPropertiesSet();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,49,master = brokerFactory.getBroker();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,50,brokerFactory = new BrokerFactoryBean(new ClassPathResource(getSlaveXml()));
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,51,brokerFactory.afterPropertiesSet();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,52,slave = brokerFactory.getBroker();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,53,master.start();
activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,54,slave.start();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,151,"LOG.info(""AMQStore starting using directory: "" + directory);"
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,152,this.directory.mkdirs();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,412,AMQTopicMessageStore store = (AMQTopicMessageStore)topics.get(destinationName);
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,85,"private final ConcurrentHashMap<ActiveMQTopic, AMQMessageStore> topics = new ConcurrentHashMap<ActiveMQTopic, AMQMessageStore>();"
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,248,Iterator<AMQMessageStore> iterator = queues.values().iterator();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,249,while (iterator.hasNext()) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,250,AMQMessageStore ms = iterator.next();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,253,iterator = topics.values().iterator();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,254,while (iterator.hasNext()) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,255,final AMQTopicMessageStore ms = (AMQTopicMessageStore)iterator.next();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,326,Iterator<AMQMessageStore> iterator = queues.values().iterator();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,327,while (iterator.hasNext()) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,328,final AMQMessageStore ms = iterator.next();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,334,iterator = topics.values().iterator();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,335,while (iterator.hasNext()) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,336,final AMQTopicMessageStore ms = (AMQTopicMessageStore)iterator.next();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,459,public DataStructure readCommand(Location location) throws IOException {
activemq-core/src/main/java/org/apache/activemq/thread/TaskRunnerFactory.java,79,"ThreadPoolExecutor rc = new ThreadPoolExecutor(1, Integer.MAX_VALUE, 10, TimeUnit.SECONDS, new SynchronousQueue<Runnable>(), new ThreadFactory() {"
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,397,if (configuration.isDuplex() || createdByDuplex) {
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,572,if (!message.isResponseRequired()) {
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,850,protected DemandSubscription createDemandSubscription(ActiveMQDestination destination) {
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,857,DemandSubscription result = new DemandSubscription(info);
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,858,result.getLocalInfo().setPriority(ConsumerInfo.NETWORK_CONSUMER_PRIORITY);
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,403,localBroker.oneway(message);
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,767,DestinationFilter filter = DestinationFilter.parseFilter(destination);
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,772,if (match != null && filter.matches(match)) {
activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java,781,if (match != null && filter.matches(match)) {
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,71,"LOG.trace(""A send is in progress"");"
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,76,"LOG.trace(""No message sent since last write check, sending a KeepAliveInfo"");"
activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java,78,"Thread thread = new Thread(""ActiveMQ: Activity Generator: ""+next.getRemoteAddress()) {"
