File,Line_number,SRC
activemq-core/src/test/java/org/apache/activemq/bugs/DurableConsumerTest.java,57,public void testConsumer() throws Exception{
activemq-core/src/main/java/org/apache/activemq/broker/TransportConnector.java,244,da.registerService(getConnectUri().toString());
activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransport.java,74,next.add(new URI[] {uri});
activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java,929,return (Service[]) services.toArray();
activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java,399,return masterConnector != null && masterConnector.isSlave();
activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java,428,"if (!started.compareAndSet(false, true)) {"
activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java,483,if (isUseJmx() && masterConnector != null) {
activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java,484,registerFTConnectorMBean(masterConnector);
activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java,493,stop();
activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java,465,getManagementContext().start();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,173,"messageExpired(createConnectionContext(), message);"
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,94,private final ReentrantLock dispatchLock = new ReentrantLock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,217,dispatchLock.lock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,179,try {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,266,dispatchLock.lock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,355,try {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,999,dispatchLock.lock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,218,try {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,461,} finally {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,252,dispatchLock.unlock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,969,dispatchLock.lock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1148,try {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1077,} finally {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,977,dispatchLock.unlock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1164,dispatchLock.lock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1165,try{
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,267,try {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,659,} finally {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,314,dispatchLock.unlock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1217,dispatchLock.lock();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1218,try {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1240,} finally {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1241,dispatchLock.unlock();
activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportBrokerTest.java,94,if (connector.getServer().getConnectURI().equals(ft.getConnectedTransportURI())) {
activemq-core/src/main/java/org/apache/activemq/network/ConduitBridge.java,68,ds.add(info.getConsumerId());
activemq-core/src/main/java/org/apache/activemq/network/ConduitBridge.java,65,if (filter.matches(ds.getLocalInfo().getDestination())) {
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java,153,"rc = new KahaReferenceStore(this, getMapReferenceContainer(destination, ""queue-data""),"
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,199,"fireAdvisory(context, topic, info);"
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,79,"connections.put(info.getConnectionId(), info);"
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,331,"public void isFull(ConnectionContext context,Destination destination,Usage usage) {"
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,332,"super.isFull(context,destination, usage);"
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,345,try {
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,334,ActiveMQTopic topic = AdvisorySupport.getFullAdvisoryTopic(destination.getActiveMQDestination());
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,347,ActiveMQMessage advisoryMessage = new ActiveMQMessage();
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,336,"advisoryMessage.setStringProperty(AdvisorySupport.MSG_PROPERTY_USAGE_NAME, usage.getName());"
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,337,"fireAdvisory(context, topic,null,null,advisoryMessage);"
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,351,} catch (Exception e) {
activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java,339,"LOG.warn(""Failed to fire message is full advisory"");"
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagementContext.java,387,"rmiServer = ""localhost:"" + rmiServerPort;"
activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagementContext.java,389,"String serviceURL = ""service:jmx:rmi://"" + rmiServer + ""/jndi/rmi://localhost:"" + connectorPort + connectorPath;"
activemq-core/src/main/java/org/apache/activemq/filter/DestinationFilter.java,63,return new PrefixDestinationFilter(paths);
activemq-core/src/main/java/org/apache/activemq/filter/DestinationFilter.java,68,return new WildcardDestinationFilter(paths);
activemq-core/src/main/java/org/apache/activemq/filter/PrefixDestinationFilter.java,37,public PrefixDestinationFilter(String[] prefixes) {
activemq-core/src/main/java/org/apache/activemq/filter/WildcardDestinationFilter.java,37,public WildcardDestinationFilter(String[] prefixes) {
