File,Line_number,SRC
activemq-client/src/main/java/org/apache/activemq/transport/nio/NIOOutputStream.java,194,remaining = data.remaining();
activemq-unit-tests/src/test/java/org/apache/activemq/usecases/DurableSubscriptionOfflineTest.java,142,"new Object[]{ PersistenceAdapterChoice.KahaDB, PersistenceAdapterChoice.JDBC});"
activemq-osgi/src/main/java/org/apache/activemq/osgi/ActiveMQServiceFactory.java,75,PropertySourcesPlaceholderConfigurer configurator =
activemq-osgi/src/main/java/org/apache/activemq/osgi/ActiveMQServiceFactory.java,76,new PropertySourcesPlaceholderConfigurer();
activemq-osgi/src/main/java/org/apache/activemq/osgi/ActiveMQServiceFactory.java,68,"ResourceXmlApplicationContext ctx = new ResourceXmlApplicationContext(resource, Collections.EMPTY_LIST, null, Collections.EMPTY_LIST, false) {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1423,gcCandidateSet.remove(metadata.producerSequenceIdTrackerLocation.getDataFileId());
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,808,"process(message, lastRecoveryPosition, (Runnable)null);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,909,"public Location store(JournalCommand<?> data, boolean sync, Runnable before,Runnable after, Runnable onJournalStoreComplete) throws IOException {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,910,if (before != null) {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,918,"process(data, location, after);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,927,Runnable afterCompletion = null;
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,928,synchronized (orderedTransactionAfters) {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,929,if (!orderedTransactionAfters.empty()) {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,930,afterCompletion = orderedTransactionAfters.pop();
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,933,if (afterCompletion != null) {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,934,afterCompletion.run();
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,935,} else {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,937,after.run();
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,988,"process(data, location, (Runnable) null);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1006,"void process(JournalCommand<?> data, final Location location, final Runnable after) throws IOException {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1025,"process(command, location, after);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1142,"protected void process(KahaCommitCommand command, Location location, final Runnable after) throws IOException {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1152,if (after != null) {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1154,after.run();
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2119,ackedAndPrepared.add(ack.getLastMessageId().toString());
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2131,ackedAndPrepared.remove(ack.getLastMessageId().toString());
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,235,public MessageDatabase() {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,492,if (operation instanceof AddOpperation) {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,493,AddOpperation add = (AddOpperation) operation;
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,497,RemoveOpperation removeOpperation = (RemoveOpperation) operation;
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,899,"public Location store(JournalCommand<?> data, boolean sync, Runnable before,Runnable after) throws IOException {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1040,"process(command, location);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1056,"protected void process(final KahaAddMessageCommand command, final Location location) throws IOException {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1058,"List<Operation> inflightTx = getInflightTx(command.getTransactionInfo(), location);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1059,"inflightTx.add(new AddOpperation(command, location));"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1086,"updateIndex(tx, command, location);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1078,"List<Operation> inflightTx = getInflightTx(command.getTransactionInfo(), location);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1079,"inflightTx.add(new RemoveOpperation(command, location));"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,911,before.run();
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2064,return;
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1253,rollbackStatsOnDuplicate(command.getDestination());
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2140,"private List<Operation> getInflightTx(KahaTransactionInfo info, Location location) {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2178,class AddOpperation extends Operation<KahaAddMessageCommand> {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2180,"public AddOpperation(KahaAddMessageCommand command, Location location) {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2199,"updateIndex(tx, command, location);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2191,class RemoveOpperation extends Operation<KahaRemoveMessageCommand> {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2193,"public RemoveOpperation(KahaRemoveMessageCommand command, Location location) {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2704,"Iterator<Entry<Long, MessageKeys>> iterator = index.iterator(tx, sequenceId);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2739,"return new MessageOrderIterator(tx,cursor);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2743,"return new MessageOrderIterator(tx,m);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2756,"MessageOrderIterator(Transaction tx, MessageOrderCursor m) throws IOException {"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2757,"this.defaultIterator = defaultPriorityIndex.iterator(tx, m.defaultCursorPosition);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2759,"this.highIterator = highPriorityIndex.iterator(tx, m.highPriorityCursorPosition);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2764,"this.lowIterator = lowPriorityIndex.iterator(tx, m.lowPriorityCursorPosition);"
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2870,try {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1737,pageFile.tx().execute(new Transaction.Closure<IOException>() {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2862,@Override
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,2198,public void execute(Transaction tx) throws IOException {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1165,for (Operation op : messagingTx) {
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java,1166,op.execute(tx);
