File,Line_number,SRC
activemq-console/src/main/java/org/apache/activemq/console/command/StartCommand.java,127,synchronized (shutdown) {
activemq-console/src/main/java/org/apache/activemq/console/command/StartCommand.java,128,shutdown[0] = true;
activemq-console/src/main/java/org/apache/activemq/console/command/StartCommand.java,129,shutdown.notify();
activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,476,"LOG.warn(""Failed to stop broker"");"
activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,136,transactionStore = new MemoryTransactionStore();
activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java,255,if (databaseLocker == null) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1125,synchronized (this.consumers) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1126,consumers = new ArrayList<Subscription>(this.consumers);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1130,Subscription target = null;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1131,List<Subscription> targets = null;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1132,for (Subscription s : consumers) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1133,"if (dispatchSelector.canSelect(s, node)) {"
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1134,if (!s.isFull()) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1135,s.add(node);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1136,target = s;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1137,break;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1138,} else {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1139,if (targets == null) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1140,targets = new ArrayList<Subscription>();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1146,if (target == null && targets != null) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1148,for (Subscription s : targets) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1149,if (target == null
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1150,|| target.getInFlightUsage() > s
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1151,.getInFlightUsage()) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1152,target = s;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1155,if (target != null) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1156,target.add(node);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1159,if (target != null && !strictOrderDispatch && consumers.size() > 1 &&
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1160,!dispatchSelector.isExclusiveConsumer(target)) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1161,synchronized (this.consumers) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1162,if( removeFromConsumerList(target) ) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1163,addToConsumerList(target);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1164,consumers = new ArrayList<Subscription>(this.consumers);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1055,synchronized (messages) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1056,messages.addMessageLast(msg);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1064,if (optimizedDispatch) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1060,wakeup();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1199,PrefetchSubscription ps = (PrefetchSubscription) s;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1200,zeroPrefetch |= ps.getPrefetchSize() == 0;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1201,int countBeforeFull = ps.countBeforeFull();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,934,"if (rd.subscription.matches(node, msgContext)) {"
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,935,rd.subscription.add(node);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,949,boolean result = false;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,951,result = !messages.isEmpty();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1129,for (MessageReference node : list) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1018,context.getTransaction().addSynchronization(new Synchronization() {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1029,public void afterRollback() throws Exception {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1030,reference.setAcked(false);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1111,for(QueueMessageReference ref:result) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1112,"pagedInMessages.put(ref.getMessageId(), ref);"
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,1119,return result;
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,314,if (consumers.isEmpty()) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,315,messages.gc();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,711,} catch (IOException e) {
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,875,pageInMessages();
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,523,doPageIn(false);
activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java,299,"for (MessageReference ref : sub.remove(context, this)) {"
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,414,Set<Integer> inUse = referenceStoreAdapter.getReferenceFileIdsInUse();
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,99,private long checkpointInterval = 1000 * 60;
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,365,Location newMark = null;
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,370,if (mark != null && (newMark == null || newMark.compareTo(mark) < 0)) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,378,if (mark != null && (newMark == null || newMark.compareTo(mark) < 0)) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,383,if (newMark != null) {
activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java,121,private int maxReferenceFileLength=AsyncDataManager.DEFAULT_MAX_FILE_LENGTH;
