File,Line_number,SRC
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,156,for( Iterator iter = requiredPermissionsList.iterator();
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,157,iter.hasNext();)
java/engine/org/apache/derby/impl/sql/conn/GenericAuthorizer.java,159,"((StatementPermission) iter.next()).check( lcc, authorizationId, false);"
java/testing/org/apache/derbyTesting/functionTests/harness/j9_foundation.java,131,protected void setSecurityProps()
java/testing/org/apache/derbyTesting/functionTests/harness/j9_foundation.java,133,"System.out.println(""Note: J9 (foundation) tests do not run with security manager"");"
java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/_Suite.java,59,suite.addTest(DataSourcePropertiesTest.suite());
java/engine/org/apache/derby/impl/sql/compile/ConditionalNode.java,159,"bcon.getLeftOperand().getTypeServices(),"
java/engine/org/apache/derby/impl/sql/compile/ConditionalNode.java,156,QueryTreeNode cast = getNodeFactory().getNode(
java/engine/org/apache/derby/impl/sql/compile/ConditionalNode.java,445,"public void generateExpression(ExpressionClassBuilder acb,"
java/engine/org/apache/derby/impl/sql/compile/ConditionalNode.java,446,MethodBuilder mb)
java/engine/org/apache/derby/impl/store/raw/RawStore.java,268,if(restoreFromBackup !=null)
java/engine/org/apache/derby/impl/store/raw/RawStore.java,980,private void restoreRemainingFromBackup(String backupPath) throws StandardException
java/engine/org/apache/derby/impl/store/raw/RawStore.java,989,File backuploc = new File(backupPath);
java/engine/org/apache/derby/impl/store/raw/RawStore.java,990,String[] fromList = privList(backuploc);
java/engine/org/apache/derby/impl/store/raw/RawStore.java,991,for(int i =0 ; i < fromList.length ; i++)
java/engine/org/apache/derby/impl/store/raw/RawStore.java,993,StorageFile toFile = storageFactory.newStorageFile( fromList[i]);
java/engine/org/apache/derby/impl/store/raw/RawStore.java,994,if(privExists(toFile) ||
java/engine/org/apache/derby/impl/store/raw/RawStore.java,995,fromList[i].equals(PersistentService.PROPERTIES_NAME)){
java/engine/org/apache/derby/impl/store/raw/RawStore.java,996,continue;
java/engine/org/apache/derby/impl/store/raw/RawStore.java,999,"File fromFile = new File(backuploc, fromList[i]);"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1000,if(privIsDirectory(fromFile))
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1002,"if (!privCopyDirectory(fromFile, toFile)){"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1003,throw StandardException.newException(
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1005,"fromFile, toFile);"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1007,}else{
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1008,"if (!privCopyFile(fromFile, toFile)){"
java/engine/org/apache/derby/impl/store/raw/RawStore.java,1009,throw StandardException.newException(
